"year","month","day","Pp","Tmax","Tmin"
1984,5,23,0,15.3,2
1984,5,24,1.5,15.7,1.9
1984,5,25,0,15.2,2.4
1984,5,26,0.2,15.9,3.9
1984,5,27,0,15.8,2.3
1984,5,28,0,16.6,3.1
1984,5,29,0,17.4,2.5
1984,5,30,0.1,17,2.5
1984,5,31,0.3,14.4,3
1984,6,1,0,16.2,3.5
1984,6,2,0.6,17.4,1.7
1984,6,3,0.1,15.5,2.1
1984,6,4,0,15.3,2.4
1984,6,5,2.5,14.6,2.3
1984,6,6,0.6,15,2.9
1984,6,7,0.7,15.2,4.7
1984,6,8,0.6,14.5,2.6
1984,6,9,0,16,3.1
1984,6,10,0.8,14.5,4.7
1984,6,11,0.1,15.3,4.8
1984,6,12,0.2,16.8,2.6
1984,6,13,0,17.7,2.9
1984,6,14,0,16,2.5
1984,6,15,0,16.7,1.9
1984,6,16,0,17.6,2.8
1984,6,17,0.8,17.4,2.4
1984,6,18,0,16.2,2.5
1984,6,19,0,17.5,2.1
1984,6,20,0,17.3,1.6
1984,6,21,0,17.3,1.8
1984,6,22,1.3,14.6,2.2
1984,6,23,0.5,17.2,2.8
1984,6,24,0,16.7,2.4
1984,6,25,0,15.6,2.5
1984,6,26,0,15.9,1.1
1984,6,27,0,16.6,2.6
1984,6,28,0,16.2,2.5
1984,6,29,0.1,15.7,2.5
1984,6,30,0.4,16.7,2
1984,7,1,0,16.2,1.5
1984,7,2,0,15.9,0.4
1984,7,3,0,16.9,0.1
1984,7,4,0,16.2,0.5
1984,7,5,0,16.5,0
1984,7,6,0,16,0.4
1984,7,7,0,15.8,2.1
1984,7,8,0.2,12.9,2.2
1984,7,9,0.3,15.7,1
1984,7,10,0,16.5,1.6
1984,7,11,0,16.1,1.3
1984,7,12,0.2,15.6,1.9
1984,7,13,0,16.5,2.8
1984,7,14,0,16.7,2.7
1984,7,15,0,16.7,1.5
1984,7,16,0,15.6,2
1984,7,17,0,19,1.7
1984,7,18,0,20,2.3
1984,7,19,0,19.4,2.6
1984,7,20,0,19.1,1.8
1984,7,21,0,17.1,-0.2
1984,7,22,0,15.4,0.8
1984,7,23,0.3,16.1,1.6
1984,7,24,0,16.8,0.7
1984,7,25,0,17.6,1.4
1984,7,26,0,17.2,1.5
1984,7,27,0,16.3,1.2
1984,7,28,0,17.3,1.6
1984,7,29,0,18.4,1.9
1984,7,30,0,17.8,3
1984,7,31,0,16.7,2.8
1984,8,1,0,17,1.2
1984,8,2,0,17,0.8
1984,8,3,0,15.2,0.1
1984,8,4,0,16.4,1.1
1984,8,5,0,15.6,1.2
1984,8,6,0,17,3
1984,8,7,0,17.2,1.9
1984,8,8,0,19.2,2.8
1984,8,9,0.8,16.8,1.8
1984,8,10,0,14.2,2.7
1984,8,11,0,17.7,1.1
1984,8,12,0,18.1,2.3
1984,8,13,0,19.1,0.4
1984,8,14,0,20.1,0.6
1984,8,15,0,17.6,1
1984,8,16,0,16.5,0.9
1984,8,17,0,17,0.7
1984,8,18,0,16.1,1.2
1984,8,19,0,16.4,1.7
1984,8,20,0,16.5,1.1
1984,8,21,0,17.4,1
1984,8,22,0,17.9,2.1
1984,8,23,0.3,16.6,2.7
1984,8,24,0.2,16.7,2.8
1984,8,25,0.2,17.1,3.1
1984,8,26,0.3,16.3,2.9
1984,8,27,0,17.4,2.6
1984,8,28,0,17.4,2.9
1984,8,29,0,18.6,2.2
1984,8,30,0.1,17.4,2
1984,8,31,0,18.6,2.1
1984,9,1,0,17.1,2.5
1984,9,2,0,15.7,2.7
1984,9,3,0,14.9,0.8
1984,9,4,0,15.7,1.8
1984,9,5,0,17.9,2.2
1984,9,6,0,17.7,2.3
1984,9,7,0,17.8,1.8
1984,9,8,0.2,16.9,1.7
1984,9,9,0,16,2.3
1984,9,10,0,19.9,2.4
1984,9,11,0,17.9,2.3
1984,9,12,0,19.5,2.2
1984,9,13,0,19.3,2.1
1984,9,14,0.4,17.5,3.7
1984,9,15,0,18.2,3.3
1984,9,16,0,17,3.1
1984,9,17,0,18.1,2.9
1984,9,18,0,18.2,2.5
1984,9,19,0,16.9,1.7
1984,9,20,0,16.6,1.9
1984,9,21,0,16.3,2.1
1984,9,22,0,15.7,4.2
1984,9,23,1.8,15.9,4.3
1984,9,24,0,16.4,4
1984,9,25,0,17.3,2
1984,9,26,0,17.2,2.4
1984,9,27,0,17.4,4.8
1984,9,28,1.8,18.2,3.7
1984,9,29,0,17.6,3.7
1984,9,30,0.2,18.3,3.9
1984,10,1,0.1,18.6,3.6
1984,10,2,0.4,18.3,3.7
1984,10,3,0,18.6,3.8
1984,10,4,0.1,18.6,3.9
1984,10,5,0.3,16.2,4.8
1984,10,6,0,18.7,3.9
1984,10,7,0.2,18.3,4.3
1984,10,8,7.2,13.8,4.5
1984,10,9,1.2,15.4,3.9
1984,10,10,2.4,18.3,4.5
1984,10,11,2.1,18.4,4.2
1984,10,12,1.5,19.1,4.1
1984,10,13,1.5,18.9,4.5
1984,10,14,0.8,19.4,4.6
1984,10,15,6.4,16.3,5.7
1984,10,16,3.3,14.1,5.5
1984,10,17,10,15.9,5.3
1984,10,18,2.4,14.4,5.4
1984,10,19,3.7,14.7,5.2
1984,10,20,1.7,16.3,5
1984,10,21,1.3,15.8,6.2
1984,10,22,2,13.3,5
1984,10,23,0.4,15.9,4.3
1984,10,24,0.4,14.5,6.1
1984,10,25,1.4,16.6,5.1
1984,10,26,0.1,16.4,4.4
1984,10,27,0,16.1,4.3
1984,10,28,0,15.4,4.7
1984,10,29,0,17.4,2.9
1984,10,30,0.6,15.1,3
1984,10,31,0.1,17.3,3.7
1984,11,1,0,15.8,3.1
1984,11,2,0,17,3.5
1984,11,3,0,16,2.5
1984,11,4,0,15.8,1.5
1984,11,5,0,16.3,1.4
1984,11,6,0,16.6,1.6
1984,11,7,0,17.6,0.2
1984,11,8,0,17.1,1.9
1984,11,9,0,16.5,2.1
1984,11,10,0.6,16.1,2.1
1984,11,11,0,15.6,1.8
1984,11,12,0.4,15.4,2.4
1984,11,13,1.3,14.1,2.7
1984,11,14,0,16.7,1.7
1984,11,15,0,17.5,2.5
1984,11,16,0.5,15.1,2.9
1984,11,17,2.4,17,2.6
1984,11,18,1.3,15.1,4.6
1984,11,19,1,15.4,4.8
1984,11,20,2.3,18.5,4.8
1984,11,21,4.2,20.2,5
1984,11,22,4.3,12.1,6.3
1984,11,23,2.7,14.5,5.8
1984,11,24,8.4,13,5
1984,11,25,9.7,13.7,5
1984,11,26,7.7,14.4,5.5
1984,11,27,7.4,15.1,4.4
1984,11,28,9.5,14.3,4.4
1984,11,29,3.7,12.1,5.3
1984,11,30,11.6,15.4,5.2
1984,12,1,9,14.6,5.7
1984,12,2,7.4,15.7,4.6
1984,12,3,1.9,15.5,4.8
1984,12,4,8.3,14.7,4.8
1984,12,5,10.2,14.8,4.6
1984,12,6,9.2,15.5,6.2
1984,12,7,4.4,16.4,5.3
1984,12,8,5.6,15.6,4.5
1984,12,9,6.8,13.4,4.7
1984,12,10,3.2,15.6,4.6
1984,12,11,0.3,15.8,4.6
1984,12,12,0.1,16.1,3.5
1984,12,13,0,17.5,1.7
1984,12,14,0,17.9,3.4
1984,12,15,0,18.2,2.1
1984,12,16,0,18.5,2.7
1984,12,17,0,17.3,2.7
1984,12,18,1.8,16.3,3.6
1984,12,19,0,18.8,4.7
1984,12,20,0.4,15.7,4.9
1984,12,21,2.9,17.2,3.5
1984,12,22,4.6,15.5,5.5
1984,12,23,0.4,17,3.4
1984,12,24,1,16.4,3.8
1984,12,25,0,17,3.7
1984,12,26,0,18.5,2.6
1984,12,27,1,17.8,4.5
1984,12,28,1,17,4.6
1984,12,29,8.1,18.1,4.6
1984,12,30,4.8,17.5,5.8
1984,12,31,8.3,16.8,5.5
1985,1,1,0.7,15.8,5.7
1985,1,2,1.4,17.1,4.4
1985,1,3,0.2,16.8,5.3
1985,1,4,0.1,16.5,4.6
1985,1,5,1.9,13.3,5.3
1985,1,6,0.1,12.9,4.6
1985,1,7,0.5,16.1,5.1
1985,1,8,2.8,14.8,5.8
1985,1,9,0.6,16.1,5.7
1985,1,10,2.4,16.9,4.4
1985,1,11,0.3,16.7,5
1985,1,12,0.6,14.1,3.4
1985,1,13,1.8,15.2,3.8
1985,1,14,5.2,12,4.4
1985,1,15,6.7,12,4.1
1985,1,16,0.3,12.2,4.9
1985,1,17,0.4,11.7,4.8
1985,1,18,0,14.9,2.8
1985,1,19,1.6,15.5,3.7
1985,1,20,0.3,14.7,4.1
1985,1,21,2.1,16.9,3.7
1985,1,22,0,14.7,1.6
1985,1,23,0.1,15.5,2.1
1985,1,24,0,15.4,1.8
1985,1,25,1.3,15.1,1.8
1985,1,26,1.4,14.5,2
1985,1,27,0.2,15.5,4.5
1985,1,28,0,16.1,1.7
1985,1,29,3.6,15.7,2.3
1985,1,30,1,15,2.5
1985,1,31,1,14.7,4.5
1985,2,1,11.8,13.6,5.3
1985,2,2,1.4,13.8,3.9
1985,2,3,0.1,15.7,4
1985,2,4,0,15.1,3
1985,2,5,0,14.2,4.3
1985,2,6,0,15.2,4
1985,2,7,0,17.3,4
1985,2,8,3.6,17.1,4.6
1985,2,9,3.1,15,5.6
1985,2,10,3.2,15.8,4.8
1985,2,11,1.5,16.7,4.5
1985,2,12,7.6,16.6,4.4
1985,2,13,4.8,14.9,6
1985,2,14,7.7,14.4,3.3
1985,2,15,11.5,13.2,5.6
1985,2,16,2.7,15,4
1985,2,17,0.6,15.3,4.5
1985,2,18,1.7,16.5,4.4
1985,2,19,4.5,15.7,4.8
1985,2,20,1.9,14.7,4.8
1985,2,21,4,15,4.3
1985,2,22,4.9,14.5,4.8
1985,2,23,17.3,14.7,4.4
1985,2,24,10.8,13.3,4.6
1985,2,25,6.4,13.5,4.1
1985,2,26,2.5,14,4.2
1985,2,27,2,14.4,4.8
1985,2,28,1.3,15.5,4.5
1985,3,1,0.4,15.9,5.6
1985,3,2,2.1,15.6,4.9
1985,3,3,2.3,15.1,4.7
1985,3,4,0,17.1,3
1985,3,5,4.1,16.3,4.9
1985,3,6,0.9,16.4,4.5
1985,3,7,3,14.4,4
1985,3,8,7.9,16.3,4.3
1985,3,9,4,16.8,3.9
1985,3,10,7.9,16.2,4.8
1985,3,11,2.1,15.3,3.8
1985,3,12,2,13.7,3.4
1985,3,13,4.5,15.7,4.5
1985,3,14,17.4,14.3,4.7
1985,3,15,18.3,15.1,4.5
1985,3,16,10.9,15.1,4.5
1985,3,17,3.8,15.2,2.6
1985,3,18,2.6,16.2,2.7
1985,3,19,0.6,15.6,3.4
1985,3,20,0.2,14.7,3.7
1985,3,21,0.9,13,4.8
1985,3,22,1.2,14.6,4.2
1985,3,23,0,14.5,5
1985,3,24,0.1,16.4,4
1985,3,25,0,16.5,3.9
1985,3,26,3,17,3.5
1985,3,27,1.9,16.3,5.3
1985,3,28,0.9,15.7,3.9
1985,3,29,8.2,15.8,4.3
1985,3,30,1.4,15.2,5.2
1985,3,31,4.6,13,5.7
1985,4,1,3.5,12.9,4.4
1985,4,2,5,12.2,4
1985,4,3,1.8,12.5,4.7
1985,4,4,5.6,13,4.3
1985,4,5,0.5,14.1,4.4
1985,4,6,1.2,15,3.7
1985,4,7,1.5,13.2,4.8
1985,4,8,3.5,14.5,4.7
1985,4,9,0.3,15.7,4.8
1985,4,10,0.1,15.4,5.1
1985,4,11,1.8,15.5,4.2
1985,4,12,1.2,15.6,3.9
1985,4,13,0,15.7,4
1985,4,14,0,16.5,4
1985,4,15,1.8,15.3,3.9
1985,4,16,7.2,16.1,3.4
1985,4,17,0.5,16.1,3
1985,4,18,2.3,16,3.8
1985,4,19,0.3,15,3.9
1985,4,20,0,15.1,4.6
1985,4,21,0.4,14.8,4.8
1985,4,22,2.8,15.5,5.3
1985,4,23,0.9,15.3,3.8
1985,4,24,0.4,15.9,4
1985,4,25,0,15,3.3
1985,4,26,0,15,1.7
1985,4,27,0.2,14.7,2.3
1985,4,28,0,15.4,1.9
1985,4,29,0,15.4,1.2
1985,4,30,0.7,15.5,1.8
1985,5,1,0.8,15.8,3.1
1985,5,2,0,15.9,2.9
1985,5,3,0,19,3.1
1985,5,4,0.7,15.5,2.1
1985,5,5,0,19.1,1.6
1985,5,6,0,18.7,2.4
1985,5,7,0,18.4,1.5
1985,5,8,0,18.8,1.5
1985,5,9,0,18.2,1.6
1985,5,10,1.2,15.7,2.3
1985,5,11,5.4,14,5.1
1985,5,12,0.3,13.7,4.7
1985,5,13,0,15.5,3.1
1985,5,14,0.1,19.5,5.2
1985,5,15,0.1,19.4,5.8
1985,5,16,0.2,16.9,4.8
1985,5,17,0.6,17.2,4.9
1985,5,18,0,18,4.6
1985,5,19,0,16.5,4.4
1985,5,20,0.6,18.2,3.6
1985,5,21,0,17.6,3.8
1985,5,22,0,17.1,2.4
1985,5,23,0,16,3
1985,5,24,0,15.9,2.1
1985,5,25,0,16,3.3
1985,5,26,0,16.8,3
1985,5,27,0,16.6,3
1985,5,28,0,15.9,3.6
1985,5,29,0,17.8,3.1
1985,5,30,0.9,17.8,1.7
1985,5,31,3.4,14.4,2.7
1985,6,1,0.9,16,3.5
1985,6,2,1.5,15.1,3.5
1985,6,3,0,16.4,2.7
1985,6,4,0.1,14.9,2.3
1985,6,5,0.1,16.1,2.3
1985,6,6,0,14.2,2.3
1985,6,7,0,15.3,1.2
1985,6,8,0,16,2.1
1985,6,9,0,16.6,0.5
1985,6,10,0,18,0.4
1985,6,11,0,16.8,0.4
1985,6,12,0,16.1,0.3
1985,6,13,0,18.4,-0.1
1985,6,14,0,19.1,-0.5
1985,6,15,0,16.8,-0.4
1985,6,16,0,18.8,0.3
1985,6,17,0,19.6,-0.7
1985,6,18,0,19.4,0.2
1985,6,19,0,20.1,0.2
1985,6,20,0.1,19.9,1.5
1985,6,21,0,18.4,2.1
1985,6,22,0.2,16.8,4
1985,6,23,0.1,16.1,2.1
1985,6,24,0.2,16.6,1.9
1985,6,25,0,15.3,1.2
1985,6,26,0,17.7,1.3
1985,6,27,0,16.5,1.5
1985,6,28,0,16.9,1.2
1985,6,29,0,17.7,1
1985,6,30,0,17.5,2.3
1985,7,1,0,16.4,-0.4
1985,7,2,0,17.4,-0.8
1985,7,3,0,16.7,-1.5
1985,7,4,0,17.6,1.7
1985,7,5,0,17.9,1.2
1985,7,6,0.5,16.5,0.9
1985,7,7,0.7,14.8,2.9
1985,7,8,0.2,16,1.6
1985,7,9,0,15,0.3
1985,7,10,0,14.9,0.5
1985,7,11,0,16.9,0.1
1985,7,12,0,18,0.5
1985,7,13,0,18,0.3
1985,7,14,0,18,0.1
1985,7,15,0,18.6,-0.5
1985,7,16,0,16.2,-1.5
1985,7,17,0,17.6,-0.8
1985,7,18,0,16.6,-0.1
1985,7,19,0,16.6,0.2
1985,7,20,0,18.1,0.6
1985,7,21,0,16.3,0.2
1985,7,22,0,16.2,0.3
1985,7,23,0,16,-0.5
1985,7,24,0,18.6,-1
1985,7,25,0,16.8,0.1
1985,7,26,0,16.7,-0.2
1985,7,27,0,16.8,-0.1
1985,7,28,0,16.3,0.2
1985,7,29,0,17,0.7
1985,7,30,0,17.6,0.4
1985,7,31,0,17.1,0.9
1985,8,1,0,16.5,-0.6
1985,8,2,0,14.3,3.2
1985,8,3,0,17.7,2.8
1985,8,4,0,17.8,0.9
1985,8,5,0,16.7,0.4
1985,8,6,0,16.1,0.3
1985,8,7,0,16.4,0.4
1985,8,8,0.2,16.1,0.4
1985,8,9,0,15.8,2.1
1985,8,10,0,17.9,2.3
1985,8,11,0,16.8,-0.2
1985,8,12,0,16.5,-1.2
1985,8,13,0,18.2,0.1
1985,8,14,0,18.6,0.4
1985,8,15,0,18.3,0.5
1985,8,16,0,17.1,-0.5
1985,8,17,0,17.4,0
1985,8,18,0,17.4,1.3
1985,8,19,0,16.1,2.4
1985,8,20,0.4,15.9,3
1985,8,21,0.3,17.7,2.8
1985,8,22,0,18.4,1.9
1985,8,23,0,19.8,1.3
1985,8,24,0,18.4,1.6
1985,8,25,0,18.4,1.2
1985,8,26,0,17.7,0.7
1985,8,27,0.1,16.2,2.3
1985,8,28,0,16.6,3.6
1985,8,29,0.3,16.9,2.6
1985,8,30,0,16.1,3.6
1985,8,31,0.4,16.9,3.8
1985,9,1,0,15,2.7
1985,9,2,0,16.6,2.8
1985,9,3,0,17.5,2.5
1985,9,4,0,17.8,2.9
1985,9,5,0,19.1,1.5
1985,9,6,0,19.4,2.1
1985,9,7,0,17.3,1.6
1985,9,8,0,17.8,2.3
1985,9,9,0,17.5,2.1
1985,9,10,0,17.2,2.3
1985,9,11,0.3,18.2,2.7
1985,9,12,0,17.8,3.3
1985,9,13,0,15.7,3.5
1985,9,14,1.2,15,3.4
1985,9,15,0.1,15.4,3.3
1985,9,16,0.3,17.3,2.9
1985,9,17,0.1,16.7,3.4
1985,9,18,1.9,16.3,4
1985,9,19,0,17,4.3
1985,9,20,1.8,16.6,4.9
1985,9,21,0.7,16.8,5.1
1985,9,22,1,19.1,3.5
1985,9,23,1.9,17.2,2.4
1985,9,24,5.4,16.6,2.5
1985,9,25,6.2,15.8,4.1
1985,9,26,0,16.9,3.8
1985,9,27,0,18.4,1.8
1985,9,28,0,17.1,2.2
1985,9,29,0.1,16.9,2.2
1985,9,30,0.4,16.1,2.3
1985,10,1,0.1,17.5,3.8
1985,10,2,0.1,17.1,2.3
1985,10,3,0.2,17.7,3.1
1985,10,4,0.1,16.3,5
1985,10,5,0,18.3,3.6
1985,10,6,0,18.6,3.1
1985,10,7,0,18.7,3.2
1985,10,8,1,17.5,3.3
1985,10,9,0.2,18.1,4
1985,10,10,0.3,17.9,2.9
1985,10,11,1,17.1,4.5
1985,10,12,0.3,16.4,4.4
1985,10,13,3.4,19.1,3.9
1985,10,14,5.2,18.8,4.4
1985,10,15,0.6,18.7,4.1
1985,10,16,2.7,17.8,4.8
1985,10,17,0.1,17.5,3.6
1985,10,18,0,17.8,2.9
1985,10,19,0,16.5,1.9
1985,10,20,0,17.6,1.3
1985,10,21,1.4,16.9,3
1985,10,22,0.1,18,2.8
1985,10,23,0,17.4,3.7
1985,10,24,0,17,3.1
1985,10,25,1.2,17.7,4.2
1985,10,26,0.9,17.6,3.6
1985,10,27,0.1,17.2,2.9
1985,10,28,0,18.2,2.8
1985,10,29,0.1,17.7,2
1985,10,30,1.3,16.9,2.9
1985,10,31,0,15.9,1.9
1985,11,1,0.7,17.3,1.4
1985,11,2,0,17.2,1
1985,11,3,0,17.5,1.6
1985,11,4,0.4,16.9,2.3
1985,11,5,0.9,16.9,2.8
1985,11,6,0.9,15.9,5.5
1985,11,7,0,17.2,4.9
1985,11,8,1.1,17.9,3.6
1985,11,9,0.4,18.4,3.5
1985,11,10,2.3,18.5,3.5
1985,11,11,0.3,17.5,4.8
1985,11,12,0.1,16.5,4.2
1985,11,13,2.2,16,5.7
1985,11,14,9.3,13.6,4.2
1985,11,15,4.1,12.9,3.8
1985,11,16,0.9,16.3,4.9
1985,11,17,17.5,19.5,4.7
1985,11,18,1.4,19.5,4.6
1985,11,19,0.7,19.1,4.4
1985,11,20,0,17.4,3.9
1985,11,21,0,17.9,3.1
1985,11,22,0,17.3,4
1985,11,23,0,16.7,3.7
1985,11,24,0,16.8,3.9
1985,11,25,0,17,1.9
1985,11,26,0,17.1,0.4
1985,11,27,0.8,17.2,1.8
1985,11,28,1.9,17.8,3.4
1985,11,29,8.7,17.6,4.3
1985,11,30,0.3,17.4,3.8
1985,12,1,7.1,17.5,3.9
1985,12,2,0.8,15.6,3.9
1985,12,3,0.9,14.5,4.2
1985,12,4,2.8,16,4.4
1985,12,5,0.6,17.7,4.5
1985,12,6,0,17.2,3.7
1985,12,7,0.2,17,5
1985,12,8,0.3,16.8,4.8
1985,12,9,1.4,15.8,5.2
1985,12,10,0.3,17,5.4
1985,12,11,0,17.6,4.7
1985,12,12,0,18.3,5.1
1985,12,13,0,18,4.1
1985,12,14,2.6,17.7,4.6
1985,12,15,2.2,16.6,5.2
1985,12,16,3.5,15.4,5.6
1985,12,17,8.7,14.7,5
1985,12,18,6.8,14.8,5.8
1985,12,19,9,16.5,6
1985,12,20,3.3,15,6
1985,12,21,5.6,13.1,6.1
1985,12,22,3.4,14.3,5.3
1985,12,23,3.6,15.6,5.1
1985,12,24,7.7,14.5,5.4
1985,12,25,11.4,14.3,5.1
1985,12,26,3.1,14.4,5.9
1985,12,27,0.7,15.5,5
1985,12,28,1.8,14.3,5.4
1985,12,29,0.2,15,3.2
1985,12,30,4.6,14.5,4.1
1985,12,31,0.3,14.6,3.9
1986,1,1,1.4,14.7,5
1986,1,2,1,16.1,3.9
1986,1,3,0.3,16.6,5.3
1986,1,4,3.5,16.3,4.7
1986,1,5,13.4,12.9,5.9
1986,1,6,8.3,14.3,5.7
1986,1,7,2.2,16,5.1
1986,1,8,0.6,15.1,5.9
1986,1,9,4.9,16.2,5.9
1986,1,10,1.3,16.2,5.2
1986,1,11,6.6,16.4,6.8
1986,1,12,2.4,15.4,6.8
1986,1,13,14.5,13.9,6.8
1986,1,14,3.8,12.9,5
1986,1,15,2.8,14,5.2
1986,1,16,1.6,15.9,6.1
1986,1,17,0.9,15.5,6.2
1986,1,18,1.7,13.1,6.3
1986,1,19,1.5,14.2,5.4
1986,1,20,8.1,14.4,5.9
1986,1,21,2.6,14.2,6.1
1986,1,22,8.4,13.5,6.5
1986,1,23,4.8,15.7,4.9
1986,1,24,3.3,14.3,5.6
1986,1,25,7.2,13.8,6.4
1986,1,26,3.8,16,5.2
1986,1,27,2.3,14,4.7
1986,1,28,23.9,13.9,6.1
1986,1,29,8.7,15.1,5.9
1986,1,30,0.1,17.6,4.4
1986,1,31,0.2,17.1,5.5
1986,2,1,1.4,13.1,4.5
1986,2,2,2.6,12.8,5.5
1986,2,3,9,13.7,5.4
1986,2,4,4.5,14.4,2.8
1986,2,5,13.7,12.8,4.1
1986,2,6,7,13,3.7
1986,2,7,4.4,13.8,3.3
1986,2,8,6.3,13.4,4.1
1986,2,9,1.5,12.9,3.6
1986,2,10,0.4,14.9,3.6
1986,2,11,0.2,15.3,3.7
1986,2,12,8.5,15.3,4.8
1986,2,13,11.9,14.6,5
1986,2,14,6.3,13.5,4.6
1986,2,15,3.7,11.6,4.6
1986,2,16,1.9,14.1,4
1986,2,17,0.4,15.2,3.5
1986,2,18,1,13.8,3.5
1986,2,19,1.1,12.6,3.3
1986,2,20,0.3,14.3,3.3
1986,2,21,11,13.9,4.4
1986,2,22,4.6,12.7,4.7
1986,2,23,8.3,13.3,4.9
1986,2,24,11.2,12.5,4.8
1986,2,25,12,13,4.5
1986,2,26,8.6,12.3,4.8
1986,2,27,5.8,12.2,4.1
1986,2,28,13.3,11.9,4.3
1986,3,1,6.7,14.3,4.7
1986,3,2,4.3,12.8,4.6
1986,3,3,7.5,13.7,4
1986,3,4,4.6,12.3,4.3
1986,3,5,7.6,11.8,4.4
1986,3,6,4.9,13.2,4.8
1986,3,7,1.1,12.4,3.7
1986,3,8,7.2,13.8,3.8
1986,3,9,2.6,13.5,3.6
1986,3,10,1.1,13.6,3.3
1986,3,11,1,13.9,4.3
1986,3,12,1.4,13.8,3.3
1986,3,13,0.7,13.6,4.2
1986,3,14,8.9,14.7,4.4
1986,3,15,2,13.8,5.4
1986,3,16,1.3,13.5,4.1
1986,3,17,4,14.2,3.5
1986,3,18,0.2,13.6,4.5
1986,3,19,1.6,14.6,5.1
1986,3,20,2.3,15.1,4.9
1986,3,21,5.8,14.9,4.9
1986,3,22,9.1,13,5.1
1986,3,23,1.2,14.6,4.1
1986,3,24,0.4,15.3,5.9
1986,3,25,2.6,13.9,5.2
1986,3,26,2.3,15.1,4.7
1986,3,27,5.3,15.5,5.2
1986,3,28,0.2,15.5,4.8
1986,3,29,3.9,14.6,4.9
1986,3,30,1.5,15.3,5.8
1986,3,31,0.6,16.7,4.1
1986,4,1,6,15.9,5.3
1986,4,2,1.9,15.5,3.9
1986,4,3,6.2,14.4,5.2
1986,4,4,7,14.6,5.9
1986,4,5,0.7,14.8,5.2
1986,4,6,2.7,14.4,5.7
1986,4,7,8.5,13.5,4.8
1986,4,8,6.4,13.9,5.1
1986,4,9,4.3,14.1,5.1
1986,4,10,0.1,16.5,5.2
1986,4,11,1.3,16.7,3.2
1986,4,12,0,16.4,3.4
1986,4,13,1.2,17.9,3.8
1986,4,14,0,16.1,3.5
1986,4,15,1.8,15.8,2.4
1986,4,16,3.1,15,5.3
1986,4,17,0.6,14.5,4.8
1986,4,18,4,12.9,5
1986,4,19,1.1,14.5,3.8
1986,4,20,0,15.6,1.2
1986,4,21,0,16.6,2.4
1986,4,22,0.1,16.3,4.9
1986,4,23,0.6,16.2,4
1986,4,24,0,15.3,3.2
1986,4,25,0,17,4.3
1986,4,26,1,16.3,4.5
1986,4,27,2.9,15.5,4.9
1986,4,28,2.2,17,4.8
1986,4,29,0.2,16.9,4.4
1986,4,30,8.7,14.8,3.7
1986,5,1,4.8,12.9,4.2
1986,5,2,7.2,16.1,4.6
1986,5,3,2.7,15.8,5.5
1986,5,4,0.1,15.6,2.6
1986,5,5,0,15.7,1.6
1986,5,6,0,15.6,0.7
1986,5,7,0,17.2,0.8
1986,5,8,0,17.5,2.4
1986,5,9,0.3,17.3,1.9
1986,5,10,0.1,16.8,2.4
1986,5,11,0,17.3,1.8
1986,5,12,0,18.3,2.4
1986,5,13,0,17.3,1.8
1986,5,14,0,16.9,2
1986,5,15,0,17.1,2.4
1986,5,16,0,18.2,2.8
1986,5,17,0,17.2,1.2
1986,5,18,0,17.8,2
1986,5,19,0,17.4,1.7
1986,5,20,0,18.4,1.5
1986,5,21,0,16.8,1
1986,5,22,0,15,1.6
1986,5,23,0,16.2,3.6
1986,5,24,0,17.3,1.9
1986,5,25,0.1,16.5,1
1986,5,26,0,15.7,3.3
1986,5,27,0,15.4,0.1
1986,5,28,0,15.3,0.3
1986,5,29,0,15,0.2
1986,5,30,0,14.8,-0.5
1986,5,31,0,15.7,2.8
1986,6,1,0,15.6,1.9
1986,6,2,0,15.7,0.9
1986,6,3,0,15.9,0.6
1986,6,4,0,16.4,0.9
1986,6,5,0,15.4,0.8
1986,6,6,0,16.3,1.1
1986,6,7,0,16.3,1.7
1986,6,8,0,16.4,1.3
1986,6,9,0,16.7,1.8
1986,6,10,0,17.5,2.8
1986,6,11,0,17.9,2.6
1986,6,12,0,15.5,1.4
1986,6,13,0,15.7,1.3
1986,6,14,0,15.7,-0.1
1986,6,15,0,16.2,1.7
1986,6,16,0,19.2,2.1
1986,6,17,0,19,2.8
1986,6,18,0,16.6,2
1986,6,19,0,19.1,0.8
1986,6,20,0,19,1
1986,6,21,0,16.9,1.3
1986,6,22,0,16.4,1.3
1986,6,23,0,16.2,0.8
1986,6,24,0,16.3,0.8
1986,6,25,0,18.3,1.6
1986,6,26,0,17,1.9
1986,6,27,0,17,1.7
1986,6,28,0,16.4,1.4
1986,6,29,0,17.2,0.4
1986,6,30,0,16.5,0.4
1986,7,1,0,17.1,2.1
1986,7,2,0,18.2,3.7
1986,7,3,0,18,2.9
1986,7,4,0,18.3,4
1986,7,5,0,18.7,3.1
1986,7,6,0,18.8,3.2
1986,7,7,0,15.3,3
1986,7,8,0,17.5,0.3
1986,7,9,0,17.5,0.4
1986,7,10,0,17.8,0.5
1986,7,11,0,19.3,0.4
1986,7,12,0,17.8,0.9
1986,7,13,0,17.5,1.9
1986,7,14,0,18,1.9
1986,7,15,3.5,12.7,3.1
1986,7,16,0,14.8,3
1986,7,17,0,15.3,1.4
1986,7,18,0,16.9,0.4
1986,7,19,0,14.5,1
1986,7,20,0,15.1,-0.1
1986,7,21,0,16.4,1.4
1986,7,22,0,17.1,1.9
